63333365	631944	2	0	65	100	0	24.2505	95.0000	0.2370	0.9479	
64000032	631944	2	0	65	100	0	24.5005	96.0000	0.2370	0.9479	
64666699	631944	2	0	65	100	0	24.7505	97.0000	0.2370	0.9479	
65333366	631944	2	0	66	100	0	25.0005	98.0000	0.2370	0.9479	
66000033	631944	2	0	66	100	0	25.2505	99.0000	0.2370	0.9479	
66665311	633333	2	0	66	100	0	25.5000	99.9979	0.2375	0.9500	
67331978	633333	2	0	70	100	0	25.7500	100.9979	0.2375	0.9500	
67998645	633333	2	0	75	100	0	26.0000	101.9979	0.2375	0.9500	
68665312	633333	2	0	75	100	0	26.2500	102.9979	0.2375	0.9500	
69331979	633333	2	0	75	100	0	26.5000	103.9979	0.2375	0.9500	
69998646	633333	2	0	73	100	0	26.7500	104.9979	0.2375	0.9500	
70665313	633333	2	0	70	100	0	27.0000	105.9979	0.2375	0.9500	
71331980	633333	2	0	70	100	0	27.2500	106.9979	0.2375	0.9500	
72000036	631944	2	0	70	100	0	27.5005	108.0000	0.2370	0.9479	
72666703	631944	2	0	70	100	0	27.7505	109.0000	0.2370	0.9479	
73333370	631944	2	0	65	100	0	28.0005	110.0000	0.2370	0.9479	
74000037	631944	2	0	65	100	0	28.2505	111.0000	0.2370	0.9479	
74666704	630555	2	0	65	100	0	28.5005	112.0000	0.2365	0.9458	
75333371	630555	2	0	65	100	0	28.7505	113.0000	0.2365	0.9458	
76000038	630555	2	0	66	100	0	29.0005	114.0000	0.2365	0.9458	
76666705	630555	2	0	66	100	0	29.2505	115.0000	0.2365	0.9458	
77333372	630555	2	0	66	100	0	29.5005	116.0000	0.2365	0.9458	
78000039	630555	2	0	70	100	0	29.7505	117.0000	0.2365	0.9458	
78666706	630555	2	0	75	100	0	30.0005	118.0000	0.2365	0.9458	
79333373	630555	2	0	75	100	0	30.2505	119.0000	0.2365	0.9458	
80000040	630555	2	0	75	100	0	30.5005	120.0000	0.2365	0.9458	
80666707	631944	2	0	73	100	0	30.7505	121.0000	0.2370	0.9479	
81333374	631944	2	0	70	100	0	31.0005	122.0000	0.2370	0.9479	
82000041	631944	2	0	70	100	0	31.2505	123.0000	0.2370	0.9479	
82666708	631944	2	0	70	100	0	31.5005	124.0000	0.2370	0.9479	
83333375	631944	2	0	70	100	0	31.7505	125.0000	0.2370	0.9479	
84000042	631944	2	0	65	100	0	32.0005	126.0000	0.2370	0.9479	
84665320	633333	2	0	65	100	0	32.2500	126.9979	0.2375	0.9500	
85331987	633333	2	0	65	100	0	32.5000	127.9979	0.2375	0.9500	
85998654	633333	2	0	65	100	0	32.7500	128.9979	0.2375	0.9500	
86665321	633333	2	0	66	100	0	33.0000	129.9979	0.2375	0.9500	
87331988	633333	2	0	66	100	0	33.2500	130.9979	0.2375	0.9500	
87998655	633333	2	0	66	100	0	33.5000	131.9979	0.2375	0.9500	
88665322	633333	2	0	70	100	0	33.7500	132.9979	0.2375	0.9500	
89331989	633333	2	0	75	100	0	34.0000	133.9979	0.2375	0.9500	
90000045	631944	2	0	75	100	0	34.2505	135.0000	0.2370	0.9479	
90666712	631944	2	0	75	100	0	34.5005	136.0000	0.2370	0.9479	
91333379	631944	2	0	73	100	0	34.7505	137.0000	0.2370	0.9479	
92000046	631944	2	0	70	100	0	35.0005	138.0000	0.2370	0.9479	
